RowNames	Chr	GenomeStart	GenomeEnd	GenomeMid	FeatureStart	FeatureEnd	Strand	Description	EnsemblGeneID
41	5	8428844	8465984	8447414	8428844	8465984	1	solute carrier family 25, member 40 [Source:MarkerSymbol;Acc:MGI:2442486]	ENSMUSG00000054099
42	5	8496340	8628958	8562649	8628958	8496340	-1	gene model 440, (NCBI) [Source:MarkerSymbol;Acc:MGI:2685286]	ENSMUSG00000040570
43	5	8666098	8754140	8710119	8666098	8754140	1	ATP-binding cassette, sub-family B (MDR/TAP), member 1B [Source:MarkerSymbol;Acc:MGI:97568]	ENSMUSG00000040584
44	5	8804192	8872314	8838253	8804192	8872314	1	ATP-binding cassette, sub-family B (MDR/TAP), member 1B [Source:MarkerSymbol;Acc:MGI:97568]	ENSMUSG00000028970
45	5	8899723	8965232	8932477	8899723	8965232	1	ATP-binding cassette, sub-family B (MDR/TAP), member 4 [Source:MarkerSymbol;Acc:MGI:97569]	ENSMUSG00000042476
46	5	8972045	9003167	8987606	9003167	8972045	-1	carnitine O-octanoyltransferase [Source:MarkerSymbol;Acc:MGI:1921364]	ENSMUSG00000003623
47	5	9124807	9167725	9146266	9167725	9124807	-1	cyclin D binding myb-like transcription factor 1 [Source:MarkerSymbol;Acc:MGI:1344415]	ENSMUSG00000042508
48	5	9266951	9267208	9267079	9267208	9266951	-1		ENSMUSG00000050152
49	5	9272166	9486535	9379350	9272166	9486535	1	RIKEN cDNA 9330182L06 gene [Source:MarkerSymbol;Acc:MGI:2443264]	ENSMUSG00000056004
50	5	9491242	9731358	9611300	9731358	9491242	-1	glutamate receptor, metabotropic 3 [Source:MarkerSymbol;Acc:MGI:1351340]	ENSMUSG00000003974
51	5	10122636	10123830	10123233	10122636	10123830	1		ENSMUSG00000067866
52	5	10242835	10243467	10243151	10242835	10243467	1	predicted gene, EG433844 [Source:MarkerSymbol;Acc:MGI:3644444]	ENSMUSG00000073226
53	5	10249785	10251439	10250612	10251439	10249785	-1		ENSMUSG00000073225
1407	5	10564359	10565562	10564961	10564359	10565562	1	similar to 60S ribosomal protein L3 (J1 protein) (LOC242809), mRNA [Source:RefSeq_dna;Acc:XR_002815]	ENSMUSG00000053993
54	5	10872101	11050952	10961527	10872101	11050952	1	predicted gene, EG667901 (EG667901), misc RNA [Source:RefSeq_dna;Acc:XR_002096]	ENSMUSG00000070940
1408	5	10881307	10881781	10881544	10881781	10881307	-1		ENSMUSG00000073224
55	5	10956491	10957330	10956911	10956491	10957330	1		ENSMUSG00000070938
1409	5	10963553	10964055	10963804	10963553	10964055	1		ENSMUSG00000054997
1410	5	11055815	11056304	11056059	11055815	11056304	1	similar to Anaphase-promoting complex subunit 5 (APC5) (Cyclosome subunit 5) (LOC668001), mRNA [Source:RefSeq_dna;Acc:XR_002301]	ENSMUSG00000073223
1411	5	11143438	11143919	11143678	11143438	11143919	1		ENSMUSG00000073222
56	5	11189072	11193814	11191443	11189072	11193814	1	RIKEN cDNA 4933402N22 gene [Source:MarkerSymbol;Acc:MGI:3703021]	ENSMUSG00000067861
1412	5	11198643	11199124	11198883	11198643	11199124	1		ENSMUSG00000073221
1413	5	11271737	11272218	11271977	11271737	11272218	1		ENSMUSG00000073220
57	5	11425136	11513421	11469278	11425136	11513421	1	Speer1-like (LOC545732), misc RNA [Source:RefSeq_dna;Acc:XR_004559]	ENSMUSG00000073219
1414	5	11431714	11432188	11431951	11432188	11431714	-1		ENSMUSG00000073218
1415	5	11518406	11518908	11518657	11518406	11518908	1		ENSMUSG00000073217
58	5	11602086	11605788	11603937	11602086	11605788	1	predicted gene, EG623898 [Source:MarkerSymbol;Acc:MGI:3644247]	ENSMUSG00000067848
1416	5	11610646	11611135	11610890	11610646	11611135	1	similar to Anaphase-promoting complex subunit 5 (APC5) (Cyclosome subunit 5) (LOC668001), mRNA [Source:RefSeq_dna;Acc:XR_002301]	ENSMUSG00000073216
1417	5	11697350	11697819	11697584	11697819	11697350	-1		ENSMUSG00000073215
1418	5	11861210	11861711	11861460	11861210	11861711	1		ENSMUSG00000043589
59	5	11926723	11927562	11927143	11926723	11927562	1		ENSMUSG00000073214
1419	5	11933769	11934250	11934009	11933769	11934250	1		ENSMUSG00000072454
1420	5	12360880	12361382	12361131	12361382	12360880	-1	predicted gene, EG668059 (EG668059), misc RNA [Source:RefSeq_dna;Acc:XR_002130]	ENSMUSG00000062316
60	5	12389562	12593064	12491313	12389562	12593064	1	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D [Source:MarkerSymbol;Acc:MGI:1860118]	ENSMUSG00000040254
1571	5	12946376	12946485	12946430	12946376	12946485	1		ENSMUSG00000077084
1421	5	13048439	13049440	13048939	13049440	13048439	-1		ENSMUSG00000073212
61	5	13086714	13087930	13087322	13086714	13087930	1		ENSMUSG00000059095
62	5	13127455	13127772	13127613	13127772	13127455	-1		ENSMUSG00000062038
63	5	13402790	13608571	13505680	13402790	13608571	1	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A [Source:MarkerSymbol;Acc:MGI:107558]	ENSMUSG00000028883
1422	5	13769304	13769778	13769541	13769778	13769304	-1		ENSMUSG00000073211
64	5	13799121	13802826	13800973	13799121	13802826	1	spermatogenesis associated glutamate (E)-rich protein 3 [Source:MarkerSymbol;Acc:MGI:1918276]	ENSMUSG00000067855
65	5	13817214	13818784	13817999	13817214	13818784	1		ENSMUSG00000061874
66	5	13844412	13885219	13864816	13885219	13844412	-1		ENSMUSG00000040169
67	5	14031384	14258853	14145118	14031384	14258853	1	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E [Source:MarkerSymbol;Acc:MGI:1340034]	ENSMUSG00000063531
68	5	14260363	14262694	14261529	14260363	14262694	1	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E [Source:MarkerSymbol;Acc:MGI:1340034]	ENSMUSG00000070937
69	5	14521228	14864892	14693060	14521228	14864892	1	piccolo (presynaptic cytomatrix protein) [Source:MarkerSymbol;Acc:MGI:1349390]	ENSMUSG00000061601
70	5	14916128	14920895	14918512	14920895	14916128	-1	predicted gene, ENSMUSG00000033219 [Source:MarkerSymbol;Acc:MGI:3704245]	ENSMUSG00000033219
71	5	15034956	15226069	15130512	15226069	15034956	-1	spermatogenesis associated glutamate (E)-rich protein 4c [Source:MarkerSymbol;Acc:MGI:1914023]	ENSMUSG00000073208
72	5	15130923	15135688	15133305	15130923	15135688	1	spermatogenesis associated glutamate (E)-rich protein 4d [Source:MarkerSymbol;Acc:MGI:2668869]	ENSMUSG00000070933
73	5	15164466	15167688	15166077	15167688	15164466	-1		ENSMUSG00000069720
74	5	15210402	15225691	15218046	15210402	15225691	1	spermatogenesis associated glutamate (E)-rich protein 8, pseudogene 1 (Speer8-ps1) on chromosome 5 [Source:RefSeq_dna;Acc:NR_001584]	ENSMUSG00000059645
75	5	15446612	15882893	15664752	15446612	15882893	1	calcium channel, voltage-dependent, alpha2/delta subunit 1 [Source:MarkerSymbol;Acc:MGI:88295]	ENSMUSG00000040118
76	5	15882905	15886328	15884617	15882905	15886328	1	calcium channel, voltage-dependent, alpha2/delta subunit 1 [Source:MarkerSymbol;Acc:MGI:88295]	ENSMUSG00000073202
77	5	16065374	16131263	16098318	16065374	16131263	1	hepatocyte growth factor [Source:MarkerSymbol;Acc:MGI:96079]	ENSMUSG00000028864
78	5	16241817	16242898	16242357	16242898	16241817	-1		ENSMUSG00000059179
79	5	16737144	16738708	16737926	16738708	16737144	-1		ENSMUSG00000070929
80	5	16987946	16992760	16990353	16987946	16992760	1	spermatogenesis associated glutamate (E)-rich protein 4f [Source:MarkerSymbol;Acc:MGI:1918185]	ENSMUSG00000058643
81	5	17086640	17242094	17164367	17086640	17242094	1	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C [Source:MarkerSymbol;Acc:MGI:107557]	ENSMUSG00000028780
82	5	17297546	17340718	17319132	17340718	17297546	-1	CD36 antigen [Source:MarkerSymbol;Acc:MGI:107899]	ENSMUSG00000002944
83	5	17474503	17531357	17502930	17474503	17531357	1	guanine nucleotide binding protein, alpha transducing 3 [Source:MarkerSymbol;Acc:MGI:3588268]	ENSMUSG00000028777
84	5	17776959	17872237	17824598	17872237	17776959	-1	guanine nucleotide binding protein, alpha inhibiting 1 [Source:MarkerSymbol;Acc:MGI:95771]	ENSMUSG00000057614
85	5	18739113	20173176	19456145	18739113	20173176	1	membrane associated guanylate kinase, WW and PDZ domain containing 2 [Source:MarkerSymbol;Acc:MGI:1354953]	ENSMUSG00000040003
1510	5	19604439	19604542	19604491	19604439	19604542	1	U6 spliceosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000064504
1496	5	19626144	19626271	19626208	19626271	19626144	-1	Small nucleolar RNA SNORA17 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000077171
86	5	20051714	20052228	20051971	20051714	20052228	1	membrane associated guanylate kinase, WW and PDZ domain containing 2 [Source:MarkerSymbol;Acc:MGI:1354953]	ENSMUSG00000067798
87	5	20202327	20202449	20202388	20202449	20202327	-1	predicted gene, ENSMUSG00000073237 [Source:MarkerSymbol;Acc:MGI:3642752]	ENSMUSG00000073175
88	5	20214101	20217873	20215987	20214101	20217873	1	membrane associated guanylate kinase, WW and PDZ domain containing 2 [Source:MarkerSymbol;Acc:MGI:1354953]	ENSMUSG00000073174
89	5	20273470	20325120	20299295	20325120	20273470	-1	putative homeodomain transcription factor 2 [Source:MarkerSymbol;Acc:MGI:1916020]	ENSMUSG00000039987
90	5	20398042	20398694	20398368	20398042	20398694	1	transmembrane protein 60 [Source:MarkerSymbol;Acc:MGI:2673965]	ENSMUSG00000045435
91	5	20407902	20463609	20435756	20463609	20407902	-1	round spermatid basic protein 1-like [Source:RefSeq_peptide;Acc:NP_001074446]	ENSMUSG00000039968
1423	5	20463002	20464688	20463845	20463002	20464688	1		ENSMUSG00000046209
92	5	20498465	20567621	20533043	20567621	20498465	-1	protein tyrosine phosphatase, non-receptor type 12 [Source:MarkerSymbol;Acc:MGI:104673]	ENSMUSG00000028771
93	5	20630996	20631346	20631171	20631346	20630996	-1		ENSMUSG00000070912
94	5	20698091	20803540	20750815	20698091	20803540	1	RIKEN cDNA A530088I07 gene [Source:MarkerSymbol;Acc:MGI:2442259]	ENSMUSG00000039934
95	5	20805119	20936501	20870810	20936501	20805119	-1	RIKEN cDNA 4930528G09 gene [Source:MarkerSymbol;Acc:MGI:1922422]	ENSMUSG00000064280
96	5	20884527	20890197	20887362	20884527	20890197	1	fibrinogen-like protein 2 [Source:MarkerSymbol;Acc:MGI:103266]	ENSMUSG00000039899
97	5	20936992	20993948	20965470	20936992	20993948	1	expressed sequence AI847670 [Source:MarkerSymbol;Acc:MGI:2140983]	ENSMUSG00000047221
98	5	20995672	21157429	21076550	21157429	20995672	-1	F-box and leucine-rich repeat protein 13 [Source:MarkerSymbol;Acc:MGI:2443416]	ENSMUSG00000048520
99	5	21055387	21087722	21071555	21055387	21087722	1	leucine rich repeat containing 17 [Source:MarkerSymbol;Acc:MGI:1921761]	ENSMUSG00000039883
100	5	21157637	21174514	21166075	21157637	21174514	1	armadillo repeat containing 10 [Source:MarkerSymbol;Acc:MGI:1914461]	ENSMUSG00000038525
101	5	21174727	21213191	21193959	21213191	21174727	-1	cDNA sequence AB112350 [Source:MarkerSymbol;Acc:MGI:2140885]	ENSMUSG00000044968
102	5	21248984	21268976	21258980	21248984	21268976	1	peptidase (mitochondrial processing) beta [Source:MarkerSymbol;Acc:MGI:1920328]	ENSMUSG00000029017
103	5	21269106	21297016	21283061	21297016	21269106	-1	DnaJ (Hsp40) homolog, subfamily C, member 2 [Source:MarkerSymbol;Acc:MGI:99470]	ENSMUSG00000029014
104	5	21297107	21315608	21306357	21297107	21315608	1	proteasome (prosome, macropain) 26S subunit, ATPase 2 [Source:MarkerSymbol;Acc:MGI:109555]	ENSMUSG00000028932
105	5	21322479	21377428	21349953	21377428	21322479	-1	solute carrier family 26, member 5 [Source:MarkerSymbol;Acc:MGI:1933154]	ENSMUSG00000029015
106	5	21397297	21856526	21626911	21856526	21397297	-1	reelin [Source:MarkerSymbol;Acc:MGI:103022]	ENSMUSG00000042453
107	5	21464316	21464989	21464652	21464316	21464989	1	predicted gene, ENSMUSG00000073152 [Source:MarkerSymbol;Acc:MGI:3642283]	ENSMUSG00000073152
1534	5	21942155	21942267	21942211	21942267	21942155	-1	5S ribosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000065660
108	5	21998314	22062182	22030248	22062182	21998314	-1	origin recognition complex, subunit 5-like (S. cerevisiae) [Source:MarkerSymbol;Acc:MGI:1347044]	ENSMUSG00000029012
1578	5	22046561	22046667	22046614	22046667	22046561	-1	U6 spliceosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000065655
109	5	22124452	22125033	22124742	22125033	22124452	-1	ribosomal protein L17 [Source:MarkerSymbol;Acc:MGI:2448270]	ENSMUSG00000067748
1424	5	22236399	22237992	22237195	22237992	22236399	-1		ENSMUSG00000049397
110	5	22258047	22614498	22436273	22258047	22614498	1	lipoma HMGIC fusion partner-like 3 [Source:MarkerSymbol;Acc:MGI:1925076]	ENSMUSG00000058361
111	5	22847788	22849473	22848630	22847788	22849473	1		ENSMUSG00000072322
112	5	22944746	22945210	22944978	22945210	22944746	-1	cDNA sequence BC050254 [Source:MarkerSymbol;Acc:MGI:3040684]	ENSMUSG00000073147
113	5	22946265	23014896	22980581	22946265	23014896	1	myeloid/lymphoid or mixed-lineage leukemia 5 [Source:MarkerSymbol;Acc:MGI:1924825]	ENSMUSG00000029004
114	5	23019360	23077091	23048226	23077091	23019360	-1	serine/arginine-rich protein specific kinase 2 [Source:MarkerSymbol;Acc:MGI:1201408]	ENSMUSG00000062604
115	5	23252735	23293730	23273233	23293730	23252735	-1	pseudouridylate synthase 7 homolog (S. cerevisiae) [Source:MarkerSymbol;Acc:MGI:1925947]	ENSMUSG00000057541
116	5	23297809	23330439	23314124	23297809	23330439	1	RAD50 interactor 1 [Source:MarkerSymbol;Acc:MGI:1916233]	ENSMUSG00000028999
1425	5	23341117	23341688	23341403	23341688	23341117	-1	RIKEN cDNA 4933427G23 gene (4933427G23Rik), misc RNA [Source:RefSeq_dna;Acc:XR_002344]	ENSMUSG00000070894
1524	5	23346232	23346386	23346309	23346386	23346232	-1	U1 spliceosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000065329
117	5	23349719	23354188	23351953	23354188	23349719	-1	translocase of outer mitochondrial membrane 7 homolog (yeast) [Source:MarkerSymbol;Acc:MGI:1913419]	ENSMUSG00000028998
118	5	23425481	23540735	23483108	23540735	23425481	-1	down-regulated by Ctnnb1, a [Source:MarkerSymbol;Acc:MGI:2149839]	ENSMUSG00000028995
1426	5	23519947	23520479	23520213	23520479	23519947	-1		ENSMUSG00000058811
119	5	23610670	23670850	23640760	23610670	23670850	1	kelch-like 7 (Drosophila) [Source:MarkerSymbol;Acc:MGI:1196453]	ENSMUSG00000028986
120	5	23675028	23694073	23684550	23675028	23694073	1	nucleoporin like 2 [Source:MarkerSymbol;Acc:MGI:2387631]	ENSMUSG00000048439
1427	5	23730078	23731649	23730864	23730078	23731649	1		ENSMUSG00000067743
121	5	23766887	23767102	23766995	23766887	23767102	1		ENSMUSG00000049380
122	5	23829654	23861669	23845662	23861669	23829654	-1	potassium voltage-gated channel, subfamily H (eag-related), member 2 [Source:MarkerSymbol;Acc:MGI:1341722]	ENSMUSG00000038319
123	5	23874884	23894536	23884710	23874884	23894536	1	nitric oxide synthase 3, endothelial cell [Source:MarkerSymbol;Acc:MGI:97362]	ENSMUSG00000028978
124	5	23894246	23902208	23898227	23902208	23894246	-1	ATG9 autophagy related 9 homolog B (S. cerevisiae) [Source:MarkerSymbol;Acc:MGI:2685420]	ENSMUSG00000038295
125	5	23904220	23920116	23912168	23904220	23920116	1	ATP-binding cassette, sub-family B (MDR/TAP), member 8 [Source:MarkerSymbol;Acc:MGI:1351667]	ENSMUSG00000028973
126	5	23923516	23927899	23925708	23923516	23927899	1	amiloride-sensitive cation channel 3 [Source:MarkerSymbol;Acc:MGI:2159339]	ENSMUSG00000038276
127	5	23928307	23933595	23930951	23933595	23928307	-1	cyclin-dependent kinase 5 [Source:MarkerSymbol;Acc:MGI:101765]	ENSMUSG00000028969
128	5	23935384	23951010	23943197	23935384	23951010	1	solute carrier family 4 (anion exchanger), member 2 [Source:MarkerSymbol;Acc:MGI:109351]	ENSMUSG00000028962
129	5	23951105	23955300	23953203	23955300	23951105	-1	Fas-activated serine/threonine kinase [Source:MarkerSymbol;Acc:MGI:1913837]	ENSMUSG00000028959
130	5	23955528	23957870	23956699	23957870	23955528	-1	transmembrane and ubiquitin-like domain containing 1 [Source:MarkerSymbol;Acc:MGI:1923764]	ENSMUSG00000028958
131	5	23961239	23961772	23961505	23961772	23961239	-1	predicted gene, ENSMUSG00000073129 [Source:MarkerSymbol;Acc:MGI:3642883]	ENSMUSG00000073129
132	5	23962242	24012112	23987177	23962242	24012112	1	centaurin, gamma 3 [Source:MarkerSymbol;Acc:MGI:2183446]	ENSMUSG00000023353
133	5	24014654	24037267	24025960	24037267	24014654	-1	gastrulation brain homeobox 1 [Source:MarkerSymbol;Acc:MGI:95667]	ENSMUSG00000067724
134	5	24043719	24050414	24047067	24050414	24043719	-1	ankyrin repeat and SOCS box-containing protein 10 [Source:MarkerSymbol;Acc:MGI:2152836]	ENSMUSG00000038204
135	5	24053497	24058379	24055938	24058379	24053497	-1	RIKEN cDNA 4931409K22 gene [Source:MarkerSymbol;Acc:MGI:3045319]	ENSMUSG00000038199
136	5	24075408	24087433	24081420	24087433	24075408	-1	ATP-binding cassette, sub-family F (GCN20), member 2 [Source:MarkerSymbol;Acc:MGI:1351657]	ENSMUSG00000028953
1428	5	24091537	24091927	24091732	24091927	24091537	-1		ENSMUSG00000067719
137	5	24096806	24102429	24099618	24096806	24102429	1	RIKEN cDNA 2010209O12 gene [Source:MarkerSymbol;Acc:MGI:1917522]	ENSMUSG00000038181
1527	5	24102179	24102276	24102227	24102179	24102276	1	mmu-mir-671 [Source:miRBase;Acc:MI0004133]	ENSMUSG00000076387
138	5	24102695	24112077	24107386	24112077	24102695	-1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3 [Source:MarkerSymbol;Acc:MGI:1914243]	ENSMUSG00000028949
139	5	24155518	24158925	24157222	24155518	24158925	1		ENSMUSG00000038165
140	5	24195880	24220441	24208160	24195880	24220441	1	negative regulator of ubiquitin-like proteins 1 [Source:MarkerSymbol;Acc:MGI:1889001]	ENSMUSG00000028954
141	5	24222334	24240745	24231540	24240745	24222334	-1	WD repeat domain 86 [Source:MarkerSymbol;Acc:MGI:1915466]	ENSMUSG00000055235
142	5	24261068	24267908	24264488	24267908	24261068	-1	crystallin, gamma N [Source:MarkerSymbol;Acc:MGI:2449167]	ENSMUSG00000038135
143	5	24313729	24327900	24320815	24327900	24313729	-1	RAS-homolog enriched in brain [Source:MarkerSymbol;Acc:MGI:97912]	ENSMUSG00000028945
144	5	24372813	24610495	24491654	24610495	24372813	-1	protein kinase, AMP-activated, gamma 2 non-catalytic subunit [Source:MarkerSymbol;Acc:MGI:1336153]	ENSMUSG00000028944
145	5	24495907	24508227	24502067	24495907	24508227	1	RIKEN cDNA 1500035N22 gene [Source:MarkerSymbol;Acc:MGI:1917508]	ENSMUSG00000059631
146	5	24611523	24620174	24615849	24611523	24620174	1	RIKEN cDNA 2900005J15 gene [Source:MarkerSymbol;Acc:MGI:1914511]	ENSMUSG00000043833
147	5	24691545	24730354	24710949	24691545	24730354	1	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 5 [Source:MarkerSymbol;Acc:MGI:1915159]	ENSMUSG00000028938
148	5	24732913	24733218	24733065	24733218	24732913	-1	RIKEN cDNA E130116L18 gene [Source:MarkerSymbol;Acc:MGI:1925120]	ENSMUSG00000054116
149	5	24732958	24775983	24754470	24732958	24775983	1	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11 [Source:MarkerSymbol;Acc:MGI:2444392]	ENSMUSG00000038072
150	5	24781863	25008767	24895315	25008767	24781863	-1	myeloid/lymphoid or mixed-lineage leukemia 3 [Source:MarkerSymbol;Acc:MGI:2444959]	ENSMUSG00000038056
1535	5	25020930	25021100	25021015	25020930	25021100	1	U1 spliceosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000077387
151	5	25026215	25028096	25027155	25026215	25028096	1	gene model 443, (NCBI) [Source:MarkerSymbol;Acc:MGI:2685289]	ENSMUSG00000038044
152	5	25170894	25171148	25171021	25171148	25170894	-1	predicted gene, ENSMUSG00000059244 [Source:MarkerSymbol;Acc:MGI:3641967]	ENSMUSG00000059244
153	5	25199877	25215862	25207869	25215862	25199877	-1	X-ray repair complementing defective repair in Chinese hamster cells 2 [Source:MarkerSymbol;Acc:MGI:1927345]	ENSMUSG00000028933
154	5	25270062	25360752	25315407	25270062	25360752	1	ARP3 actin-related protein 3 homolog B (yeast) [Source:MarkerSymbol;Acc:MGI:2661120]	ENSMUSG00000056367
155	5	26349208	26352551	26350880	26352551	26349208	-1		ENSMUSG00000067700
156	5	26365477	26370290	26367883	26370290	26365477	-1	spermatogenesis associated glutamate (E)-rich protein 4a [Source:MarkerSymbol;Acc:MGI:1922907]	ENSMUSG00000073119
157	5	26384533	26389317	26386925	26389317	26384533	-1		ENSMUSG00000073117
158	5	26415456	26419890	26417673	26419890	26415456	-1	similar to spermatogenesis associated glutamate (E)-rich protein 4a (LOC673965), mRNA [Source:RefSeq_dna;Acc:XR_004401]	ENSMUSG00000073116
159	5	26429455	26436078	26432767	26436078	26429455	-1	RIKEN cDNA 5031410I06 gene [Source:MarkerSymbol;Acc:MGI:3036277]	ENSMUSG00000051940
